GUBERNATURA
07/06/2021 13:20 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
1190,969,3,966,81.1764,928,77.9831,2.1008,38,524789,328842,327026,62.3157

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,MOR,PES,RSP,FM,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PT_MOR,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
040468C0100,040468C010005,04,CAMPECHE,021,021. XPUJIL,0468,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,
040468C0200,040468C020005,04,CAMPECHE,021,021. XPUJIL,0468,02,C,00,2,5,368,370,1,370,13,98,2,4,2,119,113,4,6,2,1,1,0,0,0,0,4,370,369,718,1,,1,F,f0db96a398078c886a82035aab9dd2e3c3dda9307d9dae60787a004b3a99585c,07/06/2021 11:29:00,07/06/2021 11:33:20,07/06/2021 11:40:05,CATD,ESCANER,ACTA PREP
040469B0100,040469B010005,04,CAMPECHE,021,021. XPUJIL,0469,01,B,00,2,5,195,324,0,322,4,95,2,8,2,97,94,3,1,3,1,0,0,1,0,0,11,319,322,499,0,,1,F,3e405627f463f57ebbf9fa6fb6bbccec98f4e89ca3cac29d3a7484ca6b34be01,07/06/2021 11:49:00,07/06/2021 11:56:22,07/06/2021 12:00:06,CATD,ESCANER,ACTA PREP
040469E0100,040469E010005,04,CAMPECHE,021,021. XPUJIL,0469,01,E,00,2,5,103,141,5,146,11,43,2,3,0,47,25,3,2,0,2,0,0,0,0,0,8,146,146,229,5,,1,F,45be8444809f64e6909d9e6f592a13c3f406791be69af13de16670f2a8d49c13,07/06/2021 11:42:00,07/06/2021 12:00:46,,CATD,ESCANER,ACTA PREP
040470B0100,040470B010005,04,CAMPECHE,021,021. XPUJIL,0470,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,,,
040470C0100,040470C010005,04,CAMPECHE,021,021. XPUJIL,0470,01,C,00,2,5,272,356,0,356,17,114,3,1,5,100,101,2,0,5,1,0,0,1,0,0,6,356,356,608,0,,1,F,5da61324bb67041225cee7060728f999d59d287f9a17250fdbf85362c8a097b8,07/06/2021 11:54:00,07/06/2021 11:57:55,07/06/2021 12:00:06,CATD,ESCANER,ACTA PREP
040471B0100,040471B010005,04,CAMPECHE,013,013. ESCARCEGA,0471,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,727,,,,,,,,,,,
040471E0100,040471E010005,04,CAMPECHE,013,013. ESCARCEGA,0471,01,E,00,2,5,214,386,15,401,9,58,2,14,2,184,107,6,5,0,1,0,0,0,0,0,13,401,401,595,15,,1,F,989759906449775e8cde876a14b4d4dde4179c032336724fc870d51e7cbc7d84,07/06/2021 09:57:00,07/06/2021 10:03:31,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040472B0100,040472B010005,04,CAMPECHE,012,012. SABANCUY,0472,01,B,00,2,5,218,333,0,333,15,59,7,11,1,108,102,0,4,1,4,1,0,0,0,0,14,333,327,531,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,1ded7808148631cc69a38d3582e4e80d87593c80ee058ecf4f8b511b208e9908,07/06/2021 04:34:00,07/06/2021 04:43:14,,CATD,ESCANER,ACTA PREP
040472C0100,040472C010005,04,CAMPECHE,012,012. SABANCUY,0472,01,C,00,2,5,224,327,0,327,4,75,14,6,0,102,102,1,0,0,6,0,0,0,2,0,15,327,327,531,0,,1,F,6e148e8882048c91daf0b3045f28fdb768ad679b18d67530cce570871496a900,07/06/2021 03:42:00,07/06/2021 03:46:05,07/06/2021 04:00:07,CATD,ESCANER,ACTA PREP
040473B0100,040473B010005,04,CAMPECHE,012,012. SABANCUY,0473,01,B,00,2,5,173,335,3,1,3,74,27,11,0,100,99,3,5,1,0,0,0,0,3,1,11,338,338,491,3,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,11dffac35e1aa3fb6f162c1dd5ae26ebc0a8f9afbcc5bb211fc785a9366d2d7b,07/06/2021 04:22:00,07/06/2021 04:26:19,07/06/2021 04:40:05,CATD,ESCANER,ACTA PREP
040473C0100,040473C010005,04,CAMPECHE,012,012. SABANCUY,0473,01,C,00,2,5,166,345,0,345,4,72,12,13,2,113,106,4,1,1,3,0,0,0,0,0,11,345,342,491,0,,1,F,84153f10f617ab270ab98fd428e40315b96e1cf359e96e8f299a31b1c91c9a93,07/06/2021 03:34:00,07/06/2021 03:37:03,07/06/2021 03:40:06,CATD,ESCANER,ACTA PREP
040474B0100,040474B010005,04,CAMPECHE,012,012. SABANCUY,0474,01,B,00,2,5,96,214,1,215,20,112,4,52,0,22,45,1,2,0,0,0,0,0,0,0,4,215,262,291,1,,1,F,c08c270108002ff3cfde4154025569e0840803412bfa55081d325ecd29965f30,07/06/2021 02:35:00,07/06/2021 02:39:03,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040475B0100,040475B010005,04,CAMPECHE,013,013. ESCARCEGA,0475,01,B,00,1,5,215,295,0,0,18,35,5,7,4,128,85,4,0,1,0,0,0,2,1,0,6,0,296,490,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,a40d7a5ec64909fd0d34f110187281d122d3e91951b4ad237f8e099256a96aa7,07/06/2021 01:39:00,07/06/2021 01:43:34,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040475C0100,040475C010005,04,CAMPECHE,013,013. ESCARCEGA,0475,01,C,00,1,5,201,309,0,0,19,36,28,9,4,127,82,3,0,0,6,2,0,0,0,0,6,317,322,490,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8a94e55d8257676073ede22eece8dbfa2927d95525512564c5d0b985f38b8254,07/06/2021 00:57:00,07/06/2021 01:02:16,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040476B0100,040476B010005,04,CAMPECHE,013,013. ESCARCEGA,0476,01,B,00,1,5,193,241,0,241,18,0,0,6,6,100,67,0,1,0,4,1,0,0,0,0,9,241,212,414,0,,1,F,98dfc9f73016e51b8582898233052ff4fe4288b73e12682c70a921a49483f25e,07/06/2021 02:28:00,07/06/2021 02:31:50,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040476C0100,040476C010005,04,CAMPECHE,013,013. ESCARCEGA,0476,01,C,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,,
040477B0100,040477B010005,04,CAMPECHE,013,013. ESCARCEGA,0477,01,B,00,2,5,256,360,1,361,30,52,0,9,9,167,64,7,0,1,5,5,0,0,0,0,12,361,361,597,1,,1,F,71eac84f940d3ed5f834421b44c936ee7705c4728fe3d96c25653ff62adbf594,07/06/2021 10:09:00,07/06/2021 10:12:10,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040477C0100,040477C010005,04,CAMPECHE,013,013. ESCARCEGA,0477,01,C,00,2,5,250,366,1,367,35,68,5,7,10,139,79,1,1,0,5,3,0,0,0,0,14,367,367,597,1,,1,F,6803618dddab9b5a731d112809e5bea6db81a9b27e11672ab2caaa757e28dd6e,07/06/2021 08:46:00,07/06/2021 08:50:13,07/06/2021 09:00:05,CATD,ESCANER,ACTA PREP
040478B0100,040478B010005,04,CAMPECHE,012,012. SABANCUY,0478,01,B,00,2,5,242,421,9,430,24,102,11,6,1,169,95,3,2,2,4,1,0,0,0,1,9,430,430,652,9,,1,F,8697b2d1682c79711701623d5f561a9ddad21af21623937e7bc0dfa9a7b46aaa,07/06/2021 02:45:00,07/06/2021 02:50:01,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040478C0100,040478C010005,04,CAMPECHE,012,012. SABANCUY,0478,01,C,00,2,5,0,0,0,430,23,107,8,7,1,169,91,2,7,2,2,2,0,0,1,0,8,430,430,651,0,,1,F,1b508a0643d5d367f0d2f4522fc7f21b80d36747f72535ec41b712cfcdcd7fb6,07/06/2021 02:28:00,07/06/2021 02:33:01,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040479B0100,040479B010005,04,CAMPECHE,012,012. SABANCUY,0479,01,B,00,2,5,175,389,0,389,11,110,9,9,0,114,109,3,1,3,3,2,0,0,0,0,15,389,389,544,0,,1,F,c08036d1f9e9cdd0023646d6c28fc9992e3b5d08a1102405f2320503d66d2bf4,07/06/2021 04:36:00,07/06/2021 04:39:37,07/06/2021 05:00:06,CATD,ESCANER,ACTA PREP
040480B0100,040480B010005,04,CAMPECHE,013,013. ESCARCEGA,0480,01,B,00,2,5,167,313,1,314,29,57,1,2,5,107,99,3,1,0,5,2,0,0,0,0,3,314,314,461,1,,1,F,cf454f0a8ad260ce4313bd4fd8d4a1de98bcabd93b081ee6083848aca10bd8a8,07/06/2021 08:04:00,07/06/2021 08:08:51,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040480C0100,040480C010005,04,CAMPECHE,013,013. ESCARCEGA,0480,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,,
040481B0100,040481B010005,04,CAMPECHE,013,013. ESCARCEGA,0481,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,,,
040481C0100,040481C010005,04,CAMPECHE,013,013. ESCARCEGA,0481,01,C,00,2,5,292,335,0,335,6,55,3,2,11,108,136,4,0,1,2,0,0,0,2,0,5,335,335,607,0,,1,F,1c3b4914a81a4fa6d272a881710ffb75df895ee24fa85a76940f1c48b304db8a,07/06/2021 12:45:00,07/06/2021 12:54:25,07/06/2021 13:00:06,CATD,ESCANER,ACTA PREP
040482B0100,040482B010005,04,CAMPECHE,013,013. ESCARCEGA,0482,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,
040483B0100,040483B010005,04,CAMPECHE,012,012. SABANCUY,0483,01,B,00,2,5,151,218,0,218,0,71,4,13,0,41,71,3,3,0,2,1,1,2,1,0,6,218,219,349,0,,1,F,82cbaf250136a1bc61085b92806f9e79db4d36e7091fefc707648b47d1c3642c,07/06/2021 04:34:00,07/06/2021 04:37:18,07/06/2021 04:40:06,CATD,ESCANER,ACTA PREP
040484B0100,040484B010005,04,CAMPECHE,012,012. SABANCUY,0484,01,B,00,2,5,258,486,4,486,41,137,15,18,2,113,131,41,3,0,0,2,0,0,2,0,19,486,524,729,4,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f9b7738be541c01650fbcf400ec054562fd216b5dbe370fbdb50add93b69b755,07/06/2021 06:34:00,07/06/2021 06:38:26,07/06/2021 07:00:07,CATD,ESCANER,ACTA PREP
040484C0100,040484C010005,04,CAMPECHE,012,012. SABANCUY,0484,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,729,,,,,,,,,,,
040485B0100,040485B010005,04,CAMPECHE,013,013. ESCARCEGA,0485,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,
040485C0100,040485C010005,04,CAMPECHE,013,013. ESCARCEGA,0485,01,C,00,2,5,140,246,3,249,12,29,1,6,8,79,109,3,2,0,0,0,0,0,0,0,9,249,258,378,3,,1,F,d2f1af0e35960f7acdcf40cdc1ca3c973a15b463071037814792bc676c924754,07/06/2021 12:03:00,07/06/2021 12:29:46,07/06/2021 12:40:05,CATD,ESCANER,ACTA PREP
040486B0100,040486B010005,04,CAMPECHE,012,012. SABANCUY,0486,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,,,,
040486C0100,040486C010005,04,CAMPECHE,012,012. SABANCUY,0486,01,C,00,2,5,0,0,0,0,3,96,2,5,0,87,105,5,3,2,4,0,0,0,0,0,9,315,321,539,0,,1,F,780e70ffd184b1072674927c7b1fa6956a495a1f6194122522adb4e9cec543bf,07/06/2021 01:50:00,07/06/2021 01:54:19,07/06/2021 02:00:07,CATD,ESCANER,ACTA PREP
040486C0200,040486C020005,04,CAMPECHE,012,012. SABANCUY,0486,02,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,539,,,,,,,,,,,
040487B0100,040487B010005,04,CAMPECHE,012,012. SABANCUY,0487,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,
040487C0100,040487C010005,04,CAMPECHE,012,012. SABANCUY,0487,01,C,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,415,,,,,,,,,,,
040488B0100,040488B010005,04,CAMPECHE,012,012. SABANCUY,0488,01,B,00,2,5,,,,,,,,,,,,,,,,,,,,,,,,473,,,,,,,,,,,
040489B0100,040489B010005,04,CAMPECHE,013,013. ESCARCEGA,0489,01,B,00,1,5,376,363,7,363,24,67,2,0,3,149,99,0,2,0,2,1,0,0,0,0,12,363,361,703,7,,1,F,ffb04755106a88d25e790184ebc6e8fd54973c5572a27913e463c6fbd975a0e6,07/06/2021 00:07:00,07/06/2021 00:25:04,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040489C0100,040489C010005,04,CAMPECHE,013,013. ESCARCEGA,0489,01,C,00,1,5,368,355,8,355,23,62,1,3,1,163,82,2,5,1,1,2,0,0,1,0,8,355,355,703,8,,1,F,61e5a03f34cddd72edffe099de345cdb7c27b6c4b3a7b9d4df791e349a72f6d4,07/06/2021 00:31:00,07/06/2021 00:34:20,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040489C0200,040489C020005,04,CAMPECHE,013,013. ESCARCEGA,0489,02,C,00,1,5,361,361,9,370,25,71,1,3,3,164,79,2,2,0,6,3,0,0,1,0,10,370,370,702,9,,1,F,9a212e450fa518ca714c298a34a6bad37942a6e39d54cc01999af568e10ebd1e,07/06/2021 00:45:00,07/06/2021 00:49:11,07/06/2021 01:00:06,CATD,ESCANER,ACTA PREP
040490B0100,040490B010005,04,CAMPECHE,014,014. CANDELARIA,0490,01,B,00,2,5,67,132,2,134,4,26,1,2,0,9,86,0,2,0,0,1,0,0,0,0,3,134,134,182,2,,1,F,7095e0782ac19bebc6c4bdad07277853edb6e4cb7d3efde8cb10986535729a72,06/06/2021 22:29:00,06/06/2021 22:35:12,06/06/2021 22:40:06,CATD,ESCANER,ACTA PREP
040490E0100,040490E010005,04,CAMPECHE,014,014. CANDELARIA,0490,01,E,00,2,5,48,103,3,106,3,37,0,1,0,36,22,0,2,0,1,1,0,0,0,0,2,106,105,134,3,,1,F,217e6238fdaa4df7ae61a69acf483400e1f87d92a78ed770e271e0ab29751eb6,06/06/2021 22:15:00,06/06/2021 22:22:33,06/06/2021 22:40:06,CATD,ESCANER,ACTA PREP
040491B0100,040491B010005,04,CAMPECHE,012,012. SABANCUY,0491,01,B,00,2,5,245,349,5,353,20,68,1,7,1,109,131,7,3,1,2,0,0,0,1,0,2,353,353,578,5,,1,F,8c2634487db3da123b77a4d8fb345a74224e5ebbb4f6b08d80484bdf3bd529a7,07/06/2021 02:10:00,07/06/2021 02:20:27,07/06/2021 02:40:06,CATD,ESCANER,ACTA PREP
040491C0100,040491C010005,04,CAMPECHE,012,012. SABANCUY,0491,01,C,00,2,5,258,333,6,338,18,86,0,3,2,88,127,0,1,2,3,1,0,0,1,0,6,338,338,577,6,,1,F,041551fe8443a4cf4c208e58ee1ed9885df8749e263bfd97ab664eaa03370cf1,07/06/2021 02:04:00,07/06/2021 02:07:28,07/06/2021 02:20:05,CATD,ESCANER,ACTA PREP
040491C0200,040491C020005,04,CAMPECHE,012,012. SABANCUY,0491,02,C,00,2,5,273,316,6,322,11,84,0,2,2,87,118,3,3,2,2,0,1,0,2,1,4,322,322,577,6,,1,F,2d18a710a7fdf0e7f4430cd16489993230bbc45507a5ad3f75877defacb7f54d,07/06/2021 02:22:00,07/06/2021 02:25:40,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040492B0100,040492B010005,04,CAMPECHE,012,012. SABANCUY,0492,01,B,00,2,5,308,288,5,293,22,59,2,3,3,74,119,2,2,0,2,0,0,0,4,0,1,293,293,581,5,,1,F,6869d8779269490f2c22e3951cb5e97412d7bcc39d501cff876e19aa1b9111fa,07/06/2021 01:07:00,07/06/2021 01:10:30,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040492C0100,040492C010005,04,CAMPECHE,012,012. SABANCUY,0492,01,C,00,2,5,308,287,4,290,12,52,0,3,7,93,118,1,2,1,1,0,0,0,0,0,0,290,290,580,4,,1,F,4d11a08d519686366c7d9e2e808958b9381b92d5ad64ed244df733d6c74203bd,07/06/2021 01:16:00,07/06/2021 01:19:49,07/06/2021 01:40:05,CATD,ESCANER,ACTA PREP
040492C0200,040492C020005,04,CAMPECHE,012,012. SABANCUY,0492,02,C,00,2,5,325,270,3,275,16,64,0,1,3,85,95,1,0,0,5,0,0,0,3,0,2,275,275,580,3,,1,F,6fe818a6e6205c08fb72f18fca9b08d4a9b61c62139b76f2009528c3a11269de,07/06/2021 01:18:00,07/06/2021 01:24:31,07/06/2021 02:00:06,CATD,ESCANER,ACTA PREP
040493B0100,040493B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0493,01,B,00,1,5,173,268,7,275,11,53,0,6,7,87,96,2,1,1,3,2,0,0,3,0,3,275,275,428,7,,1,F,cc53051d9d3bd026802e39a41b057d9217cc59a3f847293a0a8e1079d4e2536e,07/06/2021 09:56:00,07/06/2021 09:59:36,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040493C0100,040493C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0493,01,C,00,1,5,169,270,9,0,10,56,1,1,6,74,114,0,2,4,1,2,0,0,4,0,4,279,279,428,9,,1,F,03169fce2cf0dac093804b907f1daf8ac2dabeed9c544b444f98eac3e0ad7429,07/06/2021 10:15:00,07/06/2021 10:18:47,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040494B0100,040494B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0494,01,B,00,1,5,298,413,4,417,33,67,0,4,12,138,147,4,1,0,1,0,0,1,5,0,4,417,417,695,4,,1,F,59695b69f122e0bf820ee7c7a3d6b183dbfa74c5f010ac7b231771dc8085d3d4,07/06/2021 07:55:00,07/06/2021 08:00:38,07/06/2021 08:20:05,CATD,ESCANER,ACTA PREP
040495B0100,040495B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0495,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,
040496B0100,040496B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0496,01,B,00,1,5,255,289,10,298,3,56,3,6,6,76,131,2,4,3,0,0,0,0,1,0,7,298,298,563,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0f594324b16ee435d7d4d06ff8623b77f2fe3b9c919ae5e94695e056bfa53b83,07/06/2021 08:55:00,07/06/2021 09:00:12,07/06/2021 09:20:05,CATD,ESCANER,ACTA PREP
040497B0100,040497B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0497,01,B,00,1,5,185,288,9,297,8,65,0,2,3,95,113,0,1,1,1,0,0,0,0,0,8,297,297,462,9,,1,F,4a4e038d7403dd484a038c3b7fabb6d608abd397c2bb3f291123a90422af389a,07/06/2021 00:18:00,07/06/2021 00:24:23,07/06/2021 00:40:06,CATD,ESCANER,ACTA PREP
040498B0100,040498B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0498,01,B,00,1,5,344,401,8,409,2,88,1,3,4,130,164,1,2,0,4,1,0,0,3,0,6,409,409,733,8,,1,F,9b44899a886f4c1071b7aa561389eb5b842c9368021262a4c81c6eeb5e06ea6b,07/06/2021 04:05:00,07/06/2021 04:08:34,07/06/2021 04:20:05,CATD,ESCANER,ACTA PREP
040499B0100,040499B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0499,01,B,00,1,5,195,321,12,333,17,88,0,1,3,108,103,0,3,1,3,0,0,0,3,0,3,333,333,508,12,,1,F,dcf5d0ee8f98344ec1e29e9756a183707485e3aec159bb8502d85097b84f9efb,07/06/2021 02:26:00,07/06/2021 02:28:14,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040500B0100,040500B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0500,01,B,00,1,5,,,,,,,,,,,,,,,,,,,,,,,,533,,SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE,0,,,,,,,,
040501B0100,040501B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0501,01,B,00,1,5,179,273,7,280,2,57,1,1,0,86,116,2,2,1,5,0,0,0,3,0,4,280,280,439,7,,1,F,75b912ff8f5dcb7a6386051dab37ab04a49a7e40ce57a36da0bdd9d9f157d351,07/06/2021 01:13:00,07/06/2021 01:15:31,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040502B0100,040502B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0502,01,B,00,1,5,239,250,10,260,7,45,0,2,6,101,87,1,1,2,3,1,0,0,1,0,3,260,260,479,10,,1,F,1867095b520ac1edc39e50caceb7e584bf25f0fa5422d730f96a7239c08b891d,07/06/2021 10:00:00,07/06/2021 10:03:32,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040502C0100,040502C010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0502,01,C,00,1,5,222,270,6,276,7,63,0,0,2,92,95,5,2,0,7,1,0,0,1,0,1,276,276,478,6,,1,F,924fe37311d4a4c8cabdad1bb2e9149dd77d90cb7447e70434744c70683d5acb,07/06/2021 10:05:00,07/06/2021 10:08:35,07/06/2021 10:20:05,CATD,ESCANER,ACTA PREP
040503B0100,040503B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0503,01,B,00,1,5,280,447,9,456,20,110,1,8,4,163,133,2,2,2,4,1,0,0,0,1,5,456,456,716,9,,1,F,6b17d74c26fa071c0300331456546c682bd2ac4ba07f4227ca5f7431a2bbc807,07/06/2021 07:52:00,07/06/2021 07:54:26,07/06/2021 08:00:07,CATD,ESCANER,ACTA PREP
040504B0100,040504B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0504,01,B,00,1,5,235,345,7,352,26,65,2,3,4,95,139,3,2,4,2,0,0,0,0,0,7,352,352,568,7,,1,F,eb8a98c9ed949aa85503608ba98a23454bd342ef675a2592b8267e98209defab,07/06/2021 02:10:00,07/06/2021 02:19:55,07/06/2021 02:40:06,CATD,ESCANER,ACTA PREP
040504C0100,040504C010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0504,01,C,00,1,5,264,315,8,324,29,53,2,2,5,97,126,2,2,1,1,0,0,0,0,0,4,324,324,568,8,,1,F,f343a437e54f3b3d400e6fe716cf11fd6223065d67da87edd23189f395a748fa,07/06/2021 02:57:00,07/06/2021 02:59:49,07/06/2021 03:20:05,CATD,ESCANER,ACTA PREP
040504C0200,040504C020005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0504,02,C,00,1,5,270,311,8,315,16,60,2,5,2,106,115,0,2,2,1,1,0,0,2,0,1,315,315,567,8,,1,F,5eca00ac60b3d35530d185677a630fbf0ec3d21664c50dfc5abad2974abe9b9c,07/06/2021 02:29:00,07/06/2021 02:32:53,07/06/2021 02:40:07,CATD,ESCANER,ACTA PREP
040505B0100,040505B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0505,01,B,00,1,5,210,276,9,276,7,82,0,3,4,88,86,1,0,2,0,1,0,0,2,0,3,276,279,466,9,,1,F,cc018ef428169ad764b374542539c19807a7747d231be0d7c4908514f8f2aeac,06/06/2021 23:29:00,06/06/2021 23:32:20,06/06/2021 23:40:05,CATD,ESCANER,ACTA PREP
040506B0100,040506B010005,04,CAMPECHE,010,010. CIUDAD DEL CARMEN,0506,01,B,00,1,5,327,372,12,0,28,89,0,4,2,129,126,2,0,0,1,1,0,0,0,0,2,384,384,693,12,,1,F,5fe6175d7b0d22c5144e216f19a5f182e0241efc7543ba3595dd4ae3ac92a68d,07/06/2021 10:25:00,07/06/2021 10:28:42,07/06/2021 10:40:05,CATD,ESCANER,ACTA PREP
040507B0100,040507B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0507,01,B,00,1,5,207,277,9,286,7,51,0,1,6,88,120,2,6,0,2,0,0,0,0,0,3,286,286,473,9,,1,F,47b8a1949b07cead2353ba3f04511523b6ce5b6298d4b683fd7ab21a854238db,06/06/2021 23:12:00,06/06/2021 23:14:47,06/06/2021 23:20:05,CATD,ESCANER,ACTA PREP
040508B0100,040508B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0508,01,B,00,1,5,190,273,7,280,3,74,0,2,3,84,100,6,0,0,3,1,0,0,1,0,3,280,280,450,7,,1,F,bb67bdb77b8e2531f14dff09f2437248aa82bc9d7bad698eb28457cfc200f8a1,06/06/2021 21:24:00,06/06/2021 21:27:52,06/06/2021 21:40:05,CATD,ESCANER,ACTA PREP
040509B0100,040509B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0509,01,B,00,1,5,413,307,4,310,5,58,0,3,2,78,152,1,2,1,2,1,0,0,0,0,5,310,310,703,4,,1,F,ff99c3eacaa45745ec3d5346211389facf4e9db0beabe7d8a041add45acc45b1,07/06/2021 01:04:00,07/06/2021 01:06:25,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040509C0100,040509C010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0509,01,C,00,1,5,422,290,11,301,3,48,0,2,3,106,132,3,0,1,1,0,0,0,0,0,2,301,301,703,11,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d36efe1e7415a421f973a6aa95ced727296ded02563d3623ea88b78a357311a3,07/06/2021 00:55:00,07/06/2021 00:58:17,07/06/2021 01:20:06,CATD,ESCANER,ACTA PREP
040509C0200,040509C020005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0509,02,C,00,1,5,130,287,4,292,6,53,1,2,2,88,134,2,2,2,0,0,0,0,0,0,0,292,292,702,4,,1,F,055211921fc48d16e578dee3dee3fc78483fb69864801dd7ad4760c7e1deb075,07/06/2021 02:46:00,07/06/2021 02:49:40,07/06/2021 03:00:08,CATD,ESCANER,ACTA PREP
040510B0100,040510B010005,04,CAMPECHE,011,011. CIUDAD DEL CARMEN,0510,01,B,00,1,5,269,311,6,317,7,55,0,5,7,93,134,1,2,2,4,0,0,0,2,0,5,0,317,566,6,,1,F,74bfdf8a4418896c3fd9a5684bc1629963d0e310abecd9fb6977e342eed84ca3,06/06/2021 23:52:00,06/06/2021 23:55:38,07/06/2021 00:00:06,CATD,ESCANER,ACTA PREP
